# The BoRG13 5sigma and 8sigma luminosity functions described in
# Schmidt et al. (2014) http://adsabs.harvard.edu/abs/2014ApJ...786...57S
#
#  MabsUV            LF5sig              LF5sig_errmax       LF5sig_errmin     LF8sig             LF8sig_errmax       LF8sig_errmin
   -19.8048345783    0.000339159209146    0.000212360262679    0.000673905102623   0.000288565259151    0.000143615645369    0.000849691783938
   -19.8263324456    0.000328589770158    0.000205898421311    0.000652343141744   0.000279208169504    0.000139071854801    0.000821127601768
   -19.847412901    0.000318455802561    0.000199679560486    0.00063174423126   0.000270266770669    0.000134712485535    0.000793942885186
   -19.8680918453    0.000308733307305    0.000193276948325    0.000612050337136   0.000261716294825    0.0001305276643    0.00076804826348
   -19.8883842881    0.000299399997014    0.000185704205942    0.000593207887328   0.000253533858013    0.000126508202411    0.000743361653356
   -19.9083044125    0.000290435145265    0.000178497014532    0.000575167354944   0.000245698285717    0.000122645536836    0.000719807545069
   -19.9278656351    0.000281819451598    0.000171633347377    0.000557882887065   0.000238189957399    0.000118931677297    0.00069731636985
   -19.94708066    0.000273534920383    0.00016509281444    0.000541311973477   0.000230990667643    0.000115359158717    0.000675823938119
   -19.9659615285    0.000265564751899    0.000158856516267    0.000525415150449   0.000224083501867    0.000111920998367    0.000655270939502
   -19.9845196645    0.000257893244199    0.000152906913139    0.000510155735295   0.00021745272486    0.000108610657189    0.000635602496904
   -20.0027659157    0.000250505704547    0.000147227707637    0.000495499588072   0.000211083680632    0.000105422004819    0.000616767768025
   -20.0207105922    0.000243388369331    0.000141803739066    0.000481414897243   0.000204962702257    0.000101585995528    0.000598719588563
   -20.038363501    0.000236528331535    0.000136620888363    0.000467871986549   0.000199077030576    9.77064274019e-05    0.000581414152146
   -20.0557339782    0.000229913474931    0.000131665992298    0.000454843140686   0.000193414740747    9.40086096293e-05    0.000564810722715
   -20.0728309191    0.000223532414281    0.000126926765936    0.000442302447694   0.000187964675799    9.04820518219e-05    0.000548871375586
   -20.0896628052    0.000217374440921    0.000122391732454    0.000430225656231   0.000182716386394    8.71169987502e-05    0.00053356076396
   -20.1062377296    0.000211429473153    0.000118050159501    0.000418590046104   0.000177660076167    8.39043692469e-05    0.000518845908029
   -20.12256342    0.000205688010964    0.000113892001421    0.000407374310674   0.000172786552015    8.08357009905e-05    0.000504696004188
   -20.138647261    0.000200141094641    0.000109907846716    0.000396558449866   0.000168087178857    7.79031005261e-05    0.000491082252169
   -20.1544963136    0.000194780266877    0.0001060888702    0.000386123672697   0.000163553838375    7.50991979605e-05    0.000477977698185
   -20.1701173341    0.000189597538052    0.00010242678937    0.000376052308354   0.000159178891354    7.24171058358e-05    0.000465357092396
   -20.1855167913    0.000184585354357    9.89138245742e-05    0.000366327724959   0.000154955143248    6.9850381742e-05    0.000453196759205
   -20.2007008825    0.00017973656851    9.55426625882e-05    0.000356934255263   0.000150875812663    6.73929942858e-05    0.000441474479064
   -20.2156755486    0.000175044412815    9.23064232758e-05    0.000347857128586   0.00014693450247    6.50392920708e-05    0.000430169380636
   -20.2304464882    0.000170502474337    8.919862903e-05    0.000339082408406   0.000143125173296    6.27839753885e-05    0.000419261842277
   -20.2450191702    0.000166104672022    8.62131767315e-05    0.000330596935061   0.000139442119172    6.06220703496e-05    0.000408733401912
   -20.2593988462    0.000161845235564    8.33443119872e-05    0.000322388273077   0.000135879945127    5.85489052185e-05    0.000398566674497
   -20.2735905619    0.000157718685877    8.0586605436e-05    0.000314444662698   0.000132433546563    5.65600887362e-05    0.000388745276339
   -20.2875991679    0.00015371981703    7.79349309331e-05    0.000306754975237   0.00012909809024    5.46514902432e-05    0.000379253755623
   -20.3014293291    0.000149843679512    7.53844454416e-05    0.000299308671891   0.000125868996723    5.28192214316e-05    0.000370077528563
   -20.3150855346    0.000146085564722    7.29305704796e-05    0.000292095765728   0.000122741924172    5.10596195761e-05    0.000361202820662
   -20.328572106    0.000142440990572    7.05689749842e-05    0.000285106786549   0.000119712753353    4.93692321063e-05    0.000352616612616
   -20.3418932061    0.000138905688117    6.82955594692e-05    0.000278332748388   0.000116777573758    4.77448023997e-05    0.00034430659043
   -20.3550528461    0.000135475589125    6.61064413649e-05    0.000271765119416   0.000113932670748    4.61832566848e-05    0.000336261099395
   -20.3680548932    0.000132146814506    6.39979414387e-05    0.000265395794048   0.000111174513631    4.46816919568e-05    0.000328469101563
   -20.3809030773    0.000128915663541    6.19665712059e-05    0.000259217067064   0.000108499744592    4.32373648154e-05    0.00032092013643
   -20.3936009973    0.000125778603835    6.00090212472e-05    0.000253221609585   0.00010590516841    4.18476811474e-05    0.000313604284541
   -20.4061521275    0.00012273226195    5.81221503602e-05    0.000247402446738   0.000103387742896    4.0510186578e-05    0.000306512133786
   -20.418559823    0.000119773414654    5.63029754739e-05    0.000241752936892   0.000100944569992    3.92225576293e-05    0.000299634748132
   -20.430827325    0.000116898980741    5.45486622678e-05    0.000236266752319   9.85728874832e-05    3.79825935241e-05    0.000292963638625
   -20.4429577663    0.000114106013392    5.28565164373e-05    0.00023093786118   9.62700612674e-05    3.67882085823e-05    0.000286490736439
   -20.4549541758    0.000111391693013    5.12239755552e-05    0.000225760510728   9.40335781487e-05    3.56374251617e-05    0.000280208367834
   -20.4668194829    0.00010875332053    4.96486014832e-05    0.000220729211634   9.18610391045e-05    3.45283670983e-05    0.000274109230855
   -20.4785565223    0.000106188311114    4.81280732903e-05    0.000215838723352   8.97501529958e-05    3.34592536062e-05    0.000268186373635
   -20.4901680375    0.000103694188278    4.66601806394e-05    0.000211084040431   8.76987306862e-05    3.24283936004e-05    0.000262433174179
   -20.5016566851    0.000101268578353    4.52428176073e-05    0.000206460379732   8.57046795383e-05    3.14341804097e-05    0.000256843321517
   -20.5130250381    9.89092052892e-05    4.38739769051e-05    0.000201963168442   8.37659982605e-05    3.04750868491e-05    0.000251410798104
   -20.5242755895    9.661388577e-05    4.25517444696e-05    0.00019758803287   8.18807720772e-05    2.95496606229e-05    0.000246129863398
   -20.5354107558    9.43805246233e-05    4.12742943986e-05    0.000193732532898   8.00471682012e-05    2.86565200353e-05    0.000240995038501
   -20.5464328796    9.22071104964e-05    4.00398842045e-05    0.000190585999971   7.82634315842e-05    2.77943499834e-05    0.000236001091801
   -20.5573442331    9.00917117854e-05    3.88468503649e-05    0.000187502124145   7.65278809275e-05    2.69618982125e-05    0.000231143025535
   -20.5681470207    8.80324728001e-05    3.76936041464e-05    0.000184479288423   7.48389049335e-05    2.61579718137e-05    0.000226416063201
   -20.5788433814    8.60276101468e-05    3.65786276854e-05    0.000181515930613   7.3194958782e-05    2.53814339463e-05    0.000221815637771
   -20.5894353919    8.40754093167e-05    3.55004703055e-05    0.000178610540961   7.15945608151e-05    2.46312007684e-05    0.000217337380626
   -20.5999250685    8.21742214649e-05    3.44577450566e-05    0.000175761659907   7.00362894173e-05    2.39062385613e-05    0.000212977111186
   -20.6103143696    8.03224603688e-05    3.34491254599e-05    0.000172967875958   6.85187800766e-05    2.32055610328e-05    0.000208730827163
   -20.620605198    7.85185995532e-05    3.24733424446e-05    0.000170227823673   6.70407226156e-05    2.25282267876e-05    0.000204594695417
   -20.630799403    7.67611695723e-05    3.15291814643e-05    0.000167540181748   6.56008585801e-05    2.18733369528e-05    0.000200565043346
   -20.6408987821    7.50487554384e-05    3.06154797799e-05    0.000164903671203   6.41979787759e-05    2.12400329478e-05    0.0001966383508
   -20.6509050832    7.3379994188e-05    2.97311238994e-05    0.000162317053655   6.28309209439e-05    2.06274943882e-05    0.000192811242465
   -20.6608200064    7.17535725771e-05    2.88750471627e-05    0.000159779129679   6.14985675638e-05    2.00349371156e-05    0.000189080480697
   -20.6706452053    7.01682248972e-05    2.80462274635e-05    0.000157288737252   6.01998437792e-05    1.94616113433e-05    0.00018544295876
   -20.6803822895    6.86227309053e-05    2.72436850985e-05    0.00015484475027   5.8933715436e-05    1.89067999115e-05    0.000181895694467
   -20.6900328253    6.71159138606e-05    2.64664807363e-05    0.000152446077137   5.76991872268e-05    1.83698166441e-05    0.00017843582417
   -20.6995983377    6.56466386614e-05    2.57137134979e-05    0.000150091659424   5.64953009348e-05    1.78500047997e-05    0.000175060597096
   -20.7090803119    6.4213810077e-05    2.49845191426e-05    0.000147780470591   5.53211337713e-05    1.73467356126e-05    0.000171767369995
   -20.7184801943    6.28163710678e-05    2.42780683517e-05    0.000145511514765   5.41757968008e-05    1.68594069155e-05    0.000168553602089
   -20.7277993942    6.14533011899e-05    2.3593565105e-05    0.000143283825582   5.30584334483e-05    1.63874418409e-05    0.000165416850294
   -20.7370392848    6.01236150777e-05    2.29302451439e-05    0.000141096465079   5.19682180843e-05    1.5930287594e-05    0.000162354764707
   -20.7462012047    5.88263610016e-05    2.22873745152e-05    0.000138948522635   5.09043546825e-05    1.5487414295e-05    0.000159365084332
   -20.7552864588    5.75606194956e-05    2.16642481926e-05    0.000136839113965   4.98660755456e-05    1.50583138841e-05    0.000156445633038
   -20.7642963195    5.63255020508e-05    2.10601887691e-05    0.000134767380151   4.88526400961e-05    1.4642499087e-05    0.000153594315734
   -20.7732320278    5.51201498717e-05    2.04745452176e-05    0.000132732486731   4.78633337275e-05    1.4239502436e-05    0.000150809114741
   -20.7820947943    5.39437326914e-05    1.99066917149e-05    0.000130733622811   4.68974667127e-05    1.38488753442e-05    0.000148088086353
   -20.7908858003    5.27954476424e-05    1.93560265259e-05    0.000128770000229   4.59543731663e-05    1.3470187229e-05    0.000145429357586
   -20.7996061983    5.16745181807e-05    1.88219709441e-05    0.000126840852746   4.50334100579e-05    1.31030246821e-05    0.000142831123082
   -20.8082571138    5.0580193059e-05    1.83039682856e-05    0.000124945435285   4.41339562733e-05    1.2746990683e-05    0.000140291642178
   -20.8168396451    4.95117453473e-05    1.78014829327e-05    0.000123083023186   4.32554117208e-05    1.24017038541e-05    0.000137809236126
   -20.8253548649    4.84684714987e-05    1.7313999426e-05    0.000121252911505   4.23971964808e-05    1.20667977539e-05    0.000135382285443
   -20.8338038208    4.74496904571e-05    1.68410215998e-05    0.000119454414338   4.1558749995e-05    1.17419202068e-05    0.000133009227406
   -20.8421875362    4.64547428046e-05    1.63820717608e-05    0.000117686864175   4.07395302947e-05    1.14267326675e-05    0.000130688553658
   -20.8505070109    4.54829899478e-05    1.59366899064e-05    0.000115949611278   3.99390132645e-05    1.1120909617e-05    0.000128418807945
   -20.858763222    4.45338133394e-05    1.55044329803e-05    0.000114242023087   3.9156691941e-05    1.082413799e-05    0.000126198583952
   -20.8669571242    4.36066137342e-05    1.50848741639e-05    0.000112563483652   3.83920758428e-05    1.05361166301e-05    0.000124026523249
   -20.8750896511    4.27008104778e-05    1.4677602202e-05    0.00011091339308   3.76446903321e-05    1.02565557725e-05    0.000121901313338
   -20.8831617152    4.18158408259e-05    1.42822207593e-05    0.000109291167016   3.69140760047e-05    9.98517655244e-06    0.000119821685788
   -20.891174209    4.09511592928e-05    1.38983478081e-05    0.000107696236137   3.61997881082e-05    9.72171053742e-06    0.00011778641446
   -20.8991280053    4.01062370277e-05    1.35256150437e-05    0.000106128045663   3.55013959854e-05    9.46589928249e-06    0.00011579431382
   -20.9070239579    3.9280561218e-05    1.31636673276e-05    0.000104586054902   3.48184825432e-05    9.21749390694e-06    0.000113844237326
   -20.9148629019    3.84736345167e-05    1.28121621559e-05    0.00010306973679   3.41506437444e-05    8.97625469144e-06    0.000111935075887
   -20.9226456547    3.76849744946e-05    1.24707691521e-05    0.000101578577474   3.34974881223e-05    8.74195069442e-06    0.000110065756403
   -20.9303730161    3.69141131149e-05    1.21391695831e-05    0.00010011207589   3.28586363161e-05    8.51435938671e-06    0.000108235240361
   -20.9380457691    3.61605962295e-05    1.18170558969e-05    9.86697433687e-05   3.22337206266e-05    8.29326630338e-06    0.000106442522504
   -20.9456646801    3.54239830962e-05    1.15041312811e-05    9.72511032533e-05   3.16223845906e-05    8.07846471198e-06    0.000104692007313
   -20.9532304993    3.47038459147e-05    1.12001092412e-05    9.58556905317e-05   3.10242825743e-05    7.8697552962e-06    0.00010339509388
   -20.9607439618    3.39997693827e-05    1.09047131977e-05    9.44830514813e-05   3.04390793828e-05    7.66694585423e-06    0.000102118113288
   -20.968205787    3.33113502685e-05    1.06176761004e-05    9.3132743329e-05   2.98664498871e-05    7.46985101097e-06    0.000100860670744
   -20.97561668    3.26381970014e-05    1.03387400606e-05    9.18043339219e-05   2.93060786659e-05    7.27829194348e-06    9.96223815281e-05
   -20.9829773313    3.19799292784e-05    1.00676559981e-05    9.04974014112e-05   2.87576596632e-05    7.09209611886e-06    9.84028706723e-05
   -20.9902884175    3.13361776857e-05    9.8041833049e-06    8.92115339471e-05   2.82208958588e-05    6.91109704402e-06    9.72017726501e-05
   -20.9975506018    3.07065833359e-05    9.54808952208e-06    8.79463293851e-05   2.76954989533e-05    6.73513402673e-06    9.60187310808e-05
   -21.0047645339    3.00907975185e-05    9.29915003142e-06    8.67013950019e-05   2.71811890658e-05    6.56405194728e-06    9.48533984428e-05
   -21.0119308509    2.94884813645e-05    9.05714775975e-06    8.54763472227e-05   2.66776944436e-05    6.39770104038e-06    9.37054357988e-05
   -21.0190501771    2.88993055238e-05    8.82187289597e-06    8.4270811357e-05   2.61847511834e-05    6.23593668661e-06    9.25745125309e-05
   -21.0261231249    2.83229498543e-05    8.59312261995e-06    8.30844213445e-05   2.57021029644e-05    6.07861921312e-06    9.14603060855e-05
   -21.0331502945    2.77591031236e-05    8.37070084276e-06    8.19168195091e-05   2.5229500791e-05    5.92561370296e-06    9.0362501728e-05
   -21.0401322747    2.72074627217e-05    8.15441795787e-06    8.07676563221e-05   2.47667027467e-05    5.77678981276e-06    8.92807923063e-05
   -21.0470696431    2.6667734384e-05    7.94409060249e-06    7.96365901735e-05   2.43134737569e-05    5.63202159823e-06    8.82148780224e-05
   -21.0539629661    2.61396319253e-05    7.73954142888e-06    7.85232871501e-05   2.3869585361e-05    5.49118734724e-06    8.71644662135e-05
   -21.0608127994    2.56228769834e-05    7.54059888498e-06    7.74274208227e-05   2.34348154942e-05    5.35416941991e-06    8.61292711393e-05
   -21.0676196884    2.51171987717e-05    7.34709700405e-06    7.63486720393e-05   2.30089482765e-05    5.22085409562e-06    8.51090137788e-05
   -21.0743841682    2.46223338417e-05    7.15887520278e-06    7.52867287257e-05   2.25917738106e-05    5.09113142641e-06    8.41034216329e-05
   -21.081106764    2.41380258534e-05    6.97577808765e-06    7.42412856927e-05   2.21830879871e-05    4.96489509662e-06    8.31122285341e-05
   -21.0877879912    2.36640253544e-05    6.79765526899e-06    7.32120444495e-05   2.17826922974e-05    4.84204228826e-06    8.21351744641e-05
   -21.0944283559    2.32000895668e-05    6.62436118251e-06    7.21987130235e-05   2.13903936535e-05    4.72247355216e-06    8.11720053761e-05
   -21.1010283549    2.27459821818e-05    6.45575491798e-06    7.12010057859e-05   2.10060042144e-05    4.60609268434e-06    8.02224730244e-05
   -21.1075884759    2.23014731617e-05    6.29170005461e-06    7.02186432827e-05   2.06293412192e-05    4.49280660747e-06    7.92863347995e-05
   -21.1141091979    2.18663385486e-05    6.13206450297e-06    6.92513520717e-05   2.02602268263e-05    4.38252525724e-06    7.83633535687e-05
   -21.1205909915    2.144036028e-05    5.97672035313e-06    6.82988645641e-05   1.98984879582e-05    4.27516147336e-06    7.74532975226e-05
   -21.1270343186    2.10233260111e-05    5.8255437287e-06    6.73609188717e-05   1.95439561526e-05    4.17063089491e-06    7.65559400262e-05
   -21.1334396331    2.06150289429e-05    5.67841464649e-06    6.64372586583e-05   1.91964674187e-05    4.06885185998e-06    7.56710594754e-05
   -21.1398073809    2.02152676563e-05    5.53521688174e-06    6.55276329969e-05   1.8855862098e-05    3.96974530932e-06    7.47984391585e-05
   -21.146138    1.98238459523e-05    5.39583783838e-06    6.46317962297e-05   1.85219847314e-05    3.87323469385e-06    7.39378671213e-05
   -21.152431921    1.94405726973e-05    5.26016842438e-06    6.37495078342e-05   1.81946839297e-05    3.77924588582e-06    7.30891360381e-05
   -21.1586895668    1.90652616735e-05    5.12810293176e-06    6.28805322922e-05   1.78738122498e-05    3.68770709351e-06    7.22520430857e-05
   -21.1649113532    1.8697731435e-05    4.99953892126e-06    6.20246389634e-05   1.7559226075e-05    3.59854877928e-06    7.14263898224e-05
   -21.1710976889    1.83378051683e-05    4.87437711128e-06    6.11816019628e-05   1.72507854987e-05    3.51170358084e-06    7.06119820702e-05
   -21.1772489756    1.79853105576e-05    4.75252127101e-06    6.03512000415e-05   1.69483542134e-05    3.42710623556e-06    6.98086298012e-05
   -21.183365608    1.76400796543e-05    4.63387811766e-06    5.95332164718e-05   1.66517994028e-05    3.34469350779e-06    6.90161470281e-05
   -21.1894479747    1.73019487514e-05    4.51835721738e-06    5.87274389347e-05   1.63609916381e-05    3.2644041189e-06    6.82343516968e-05
   -21.1954964572    1.69707582619e-05    4.40587088999e-06    5.79336594119e-05   1.60758047771e-05    3.18617868004e-06    6.74630655843e-05
   -21.201511431    1.66463526005e-05    4.29633411712e-06    5.71516740805e-05   1.57961158677e-05    3.10995962756e-06    6.6702114198e-05
   -21.2074932655    1.63285800703e-05    4.18966445384e-06    5.63812832101e-05   1.55218050542e-05    3.03569116073e-06    6.59513266793e-05
   -21.2134423237    1.60172927524e-05    4.08578194346e-06    5.56222910646e-05   1.52527554868e-05    2.96331918198e-06    6.52105357102e-05
   -21.2193589628    1.57123463992e-05    3.98460903547e-06    5.4874505805e-05   1.49888532341e-05    2.8927912393e-06    6.44795774221e-05
   -21.2252435344    1.54136003314e-05    3.88607050646e-06    5.41377393964e-05   1.4729987199e-05    2.82405647083e-06    6.37582913078e-05
   -21.231096384    1.51209173381e-05    3.79009338388e-06    5.34118075171e-05   1.44760490366e-05    2.75706555154e-06    6.30465201365e-05
   -21.236917852    1.48341635801e-05    3.69660687261e-06    5.26965294704e-05   1.42269330758e-05    2.69177064191e-06    6.2344109871e-05
   -21.2427082729    1.45532084963e-05    3.60554228412e-06    5.19917280988e-05   1.39825362425e-05    2.62812533845e-06    6.16509095874e-05
   -21.2484679763    1.42779247133e-05    3.51683296816e-06    5.12972297009e-05   1.37427579861e-05    2.56608462613e-06    6.09667713976e-05
   -21.2541972863    1.40081879574e-05    3.43041424693e-06    5.06128639503e-05   1.35075002082e-05    2.50560483249e-06    6.02915503736e-05
   -21.259896522    1.37438769694e-05    3.34622335155e-06    4.99384638174e-05   1.32766671933e-05    2.4466435835e-06    5.96251044746e-05
   -21.2655659975    1.34848734228e-05    3.26419936079e-06    4.92738654925e-05   1.30501655422e-05    2.38915976096e-06    5.8967294476e-05
   -21.2712060219    1.32310618436e-05    3.18428314196e-06    4.86189083118e-05   1.28279041073e-05    2.33311346152e-06    5.83179839002e-05
   -21.2768168997    1.29823295329e-05    3.10641729386e-06    4.79734346853e-05   1.26097939299e-05    2.27846595712e-06    5.76770389503e-05
   -21.2823989306    1.27385664924e-05    3.03054609177e-06    4.7337290026e-05   1.239574818e-05    2.22517965688e-06    5.70443284445e-05
   -21.2879524096    1.24996653511e-05    2.95661543428e-06    4.67103226821e-05   1.21856820974e-05    2.17321807037e-06    5.64197237539e-05
   -21.2934776274    1.22655212955e-05    2.88457279207e-06    4.60923838705e-05   1.19795129349e-05    2.12254577221e-06    5.58030987406e-05
   -21.2989748702    1.20360320009e-05    2.81436715834e-06    4.54833276118e-05   1.17771599033e-05    2.07312836785e-06    5.51943296988e-05
   -21.3044444197    1.18110975653e-05    2.74594900106e-06    4.48830106677e-05   1.15785441185e-05    2.02493246065e-06    5.45932952968e-05
   -21.3098865537    1.15906204454e-05    2.67927021677e-06    4.42912924797e-05   1.13835885494e-05    1.97792562009e-06    5.3999876521e-05
   -21.3153015455    1.13745053939e-05    2.61428408603e-06    4.37080351095e-05   1.11922179683e-05    1.93207635109e-06    5.34139566215e-05
   -21.3206896647    1.11626593991e-05    2.55094523036e-06    4.31331031808e-05   1.10043589024e-05    1.88735406443e-06    5.28354210592e-05
   -21.3260511765    1.09549916268e-05    2.48920957062e-06    4.25663638234e-05   1.08199395866e-05    1.84372904816e-06    5.22641574539e-05
   -21.3313863425    1.07514133628e-05    2.42903428684e-06    4.20076866173e-05   1.06388899183e-05    1.80117244007e-06    5.17000555352e-05
   -21.3366954204    1.05518379578e-05    2.37037777938e-06    4.14569435402e-05   1.04611414133e-05    1.75965620103e-06    5.11430070929e-05
   -21.3419786639    1.0356180774e-05    2.31319963141e-06    4.09140089145e-05   1.02866271628e-05    1.71915308934e-06    5.05929059304e-05
   -21.3472363234    1.01643591331e-05    2.25746057263e-06    4.03787593569e-05   1.0115281792e-05    1.67963663587e-06    5.00496478185e-05
   -21.3524686454    9.97629226555e-06    2.20312244421e-06    3.98510737289e-05   9.94704141993e-06    1.64108112017e-06    4.95131304508e-05
   -21.357675873    9.79190126158e-06    2.15014816491e-06    3.93308330885e-05   9.78184362061e-06    1.60346154725e-06    4.89832533998e-05
   -21.3628582457    9.61110902372e-06    2.09850169831e-06    3.88179206432e-05   9.6196273849e-06    1.56675362527e-06    4.84599180752e-05
   -21.3680159996    9.4338402204e-06    2.04814802112e-06    3.83122217043e-05   9.46033308395e-06    1.53093374392e-06    4.79430276825e-05
   -21.3731493677    9.2600212411e-06    1.99905309253e-06    3.78136236422e-05   9.30390243353e-06    1.49597895358e-06    4.74324871828e-05
   -21.3782585792    9.0895801527e-06    1.95118382461e-06    3.7322015843e-05   9.15027845948e-06    1.46186694511e-06    4.69282032539e-05
   -21.3833438607    8.92244665707e-06    1.90450805362e-06    3.6837289666e-05   8.99940546412e-06    1.42857603039e-06    4.64300842525e-05
   -21.3884054351    8.75855204992e-06    1.85899451229e-06    3.63593384022e-05   8.85122899371e-06    1.39608512348e-06    4.5938040177e-05
   -21.3934435225    8.59782918071e-06    1.81461280298e-06    3.58880572343e-05   8.70569580677e-06    1.3643737224e-06    4.5451982632e-05
   -21.3984583398    8.44021241381e-06    1.77133337176e-06    3.54233431972e-05   8.56275384342e-06    1.33342189151e-06    4.49718247926e-05
   -21.4034501011    8.28563759067e-06    1.72912748328e-06    3.49650951395e-05   8.42235219553e-06    1.30321024451e-06    4.44974813711e-05
